쉼터명,쉼터 종류,쉼터 유형,주소,운영시간,휴무일,운영시작일,운영종료일,설치장소,면적,이용가능인원,냉난방기,추천날씨,실내/외,Wi-Fi,충전시설,공기정화기,decimalLatitude,decimalLongitude
고정형 그늘막,그늘막,고정형,서울특별시 중구 청구로 136   (신당동),,,,,,,,N,폭염,실외,,N,,37.56387789,127.0103573
고정형 그늘막,그늘막,고정형,서울특별시 중구 청구로 136   (신당동),,,,,,,,N,폭염,실외,,N,,37.56387789,127.0103573
고정형 그늘막,그늘막,고정형,서울특별시 중구 청구로 134   (신당동),,,,,,,,N,폭염,실외,,N,,37.56366147,127.0103695
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 240   (신당동),,,,,,,,N,폭염,실외,,N,,37.5642092,127.0165391
고정형 그늘막,그늘막,고정형,서울특별시 중구 청구로 지하77   (신당동),,,,,,,,N,폭염,실외,,N,,37.56029391,127.013806
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 221-1    (신당동),,,,,,,,N,폭염,실외,,N,,37.56304828,127.015117
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 349   (을지로7가),,,,,,,,N,폭염,실외,,N,,37.56489584,127.0103374
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 383   (신당동),,,,,,,,N,폭염,실외,,N,,37.56530946,127.014096
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 203   (신당동),,,,,,,,N,폭염,실외,,N,,37.561493,127.0142523
고정형 그늘막,그늘막,고정형,서울특별시 중구 마장로 58   (흥인동),,,,,,,,N,폭염,실외,,N,,37.56771654,127.0163481
고정형 그늘막,그늘막,고정형,서울특별시 중구 마장로 45   (신당동),,,,,,,,N,폭염,실외,,N,,37.56880383,127.0137086
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 269   (신당동),,,,,,,,N,폭염,실외,,N,,37.56729928,127.0156879
고정형 그늘막,그늘막,고정형,서울특별시 중구 퇴계로 399   (흥인동),,,,,,,,N,폭염,실외,,N,,37.56553862,127.0159332
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 258   (흥인동),,,,,,,,N,폭염,실외,,N,,37.56579485,127.0166238
고정형 그늘막,그늘막,고정형,서울특별시 중구 청계천로 334   (신당동),,,,,,,,N,폭염,실외,,N,,37.56946664,127.0149365
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 269   (신당동),,,,,,,,N,폭염,실외,,N,,37.56729928,127.0156879
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로 211   (신당동),,,,,,,,N,폭염,실외,,N,,37.55671734,127.0088242
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 117   (신당동),,,,,,,,N,폭염,실외,,N,,37.55460538,127.0102448
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로 192   (신당동),,,,,,,,N,폭염,실외,,N,,37.55536416,127.01066
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 141   (신당동),,,,,,,,N,폭염,실외,,N,,37.55646485,127.0113367
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 55   (신당동),,,,,,,,N,폭염,실외,,N,,37.54949379,127.0072215
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 155   (신당동),,,,,,,,N,폭염,실외,,N,,37.55758924,127.0118886
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 169   (신당동),,,,,,,,N,폭염,실외,,N,,37.55870712,127.0126369
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 117   (신당동),,,,,,,,N,폭염,실외,,N,,37.55460538,127.0102448
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 104   (신당동),,,,,,,,N,폭염,실외,,N,,37.55317661,127.0098727
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로 174   (신당동),,,,,,,,N,폭염,실외,,N,,37.55388372,127.0117341
고정형 그늘막,그늘막,고정형,"서울특별시 중구 다산로 32   (신당동, 남산타운)",,,,,,,,N,폭염,실외,,N,,37.54715055,127.0057062
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 124   (신당동),,,,,,,,N,폭염,실외,,N,,37.55481245,127.0109963
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 118   (신당동),,,,,,,,N,폭염,실외,,N,,37.55421503,127.0106568
고정형 그늘막,그늘막,고정형,서울특별시 중구 동호로 171   (신당동),,,,,,,,N,폭염,실외,,N,,37.5534784,127.0113052
고정형 그늘막,그늘막,고정형,서울특별시 중구 다산로 58   (신당동),,,,,,,,N,폭염,실외,,N,,37.54965179,127.0077539
